"priority","category","reason","match","scope","package","file","line","key","speaker","source_en","current_ru"
"3","machine_phrase","данный/данные","данные","profile","patch_text01","text/digimon_profile.mbe/000_Sheet1.csv","447","digimon_0907_profile","","An enormous shark Digimon that's a Digivolution of
an Aquatic Digimon with a surging desire to consume
prey. Having integrated the data of battleships, over
half of its body is mechanized. Sharkmon is a vicious
Digimon that uses its anchor to catch and devour
other Digimon dwelling in the Net Ocean or passing
nearby. Its special move is All-Out Bombardment,
with which it extends and fires its cannons.","Огромный акулий дигимон, ставший эволюцией водного
дигимона с неутолимой жаждой пожирать добычу.
Интегрировав данные военных кораблей, он механизировал
больше половины тела. Шаркмон - злобный дигимон,
который ловит якорем и пожирает других дигимонов,
живущих в Сетевом Океане или проходящих рядом.
Его особый прием «Всеобщая Бомбардировка» выдвигает
пушки и открывает из них огонь."
"3","machine_phrase","данный/данные","данные","profile","patch_text01","text/digimon_profile.mbe/000_Sheet1.csv","449","digimon_0912_profile","","Plutomon's DigiCore has shut down due to
reaching the end of its lifespan, but strangely,
its body is still functioning. It no longer retains
its core mission of defeating evil. It thinks of
nothing but devouring the data of other beings,
and endlessly wanders in search of new DigiCores.
Unlike when it was alive, it is now a ""terrible
predator"" in a completely different sense, as its
decaying body will never know satisfaction, no
matter how many DigiCores it consumes.
Its special moves include Hell Slicer, which shoots
out X particles from its left hand in order to cut the
enemy to pieces, and Marionette Abomination, with
which it bites enemies and infects them with a
virus that turns them into a puppet forced to do
its bidding.","ДигиЯдро Плутомона отключилось из-за истечения
срока жизни, но, как ни странно, его тело всё
ещё действует. Он уже не следует своей главной
миссии — поражать зло. Теперь он думает только о
том, как пожирать данные других существ, и
бесконечно странствует в поисках новых ДигиЯдер.
В отличие от прежнего себя, теперь он «ужасный
хищник» совсем в ином смысле: его разлагающееся
тело не знает насыщения, сколько бы ДигиЯдер оно
ни поглотило. Среди его особых приёмов — «Хазард
Холд», которым он хватает противника и высасывает
данные его ДигиЯдра до разложения; «Хелл Слайсер»,
выпускающий X-частицы из левой руки, чтобы
разрезать врага на части; и «Марионеточная
мерзость», укус, заражающий врагов вирусом и
превращающий их в марионеток, вынужденных
исполнять его приказы."
"3","machine_phrase","данный/данные","данные","profile","patch_text01","text/digimon_profile.mbe/000_Sheet1.csv","450","digimon_0915_profile","","SkullBaluchimon, thought to be without emotion,
overpowered and made tame by Titamon.
Compensating for the mobility that was Titamon's
sole weakness, SkullBaluchimon (Titamon Riding)
resembles nothing short of a fierce deity as it races
freely about the battlefield. Normally, the black chill
emanating from SkullBaluchimon's DigiCore instills
the fear of death in all who touch it, rendering them
powerless. Titamon, however, used its unyielding
mental fortitude to absorb SkullBaluchimon's dark
cold and add it to its own strength. In addition,
SkullBaluchimon's data fused with Titamon's
Zanjintou sword, transforming it from a long sword
into a huge, double-bladed polearm. The grudge
data billowing from Zanjintou was also further
strengthened by the black chill of SkullBaluchimon's
DigiCore, causing any foes struck by it to suffer
physical and mental wounds that never heal.
SkullBaluchimon (Titamon Riding) uses its special
move Senjin Kishinzan to spin its polearm-form
Zanjintou around and around, mincing the DigiCores
of its foes into tiny particles.","ЧерепБалучимон, считавшийся бесчувственным,
подавляющий и укрощённый Титамоном.
Компенсируя мобильность, которая была
единственной слабостью Титамона,
ЧерепБалучимон (Титамон Верхом) напоминает не
что иное, как свирепое божество, поскольку он
свободно мчится по полю боя. Обычно чёрный
холод, исходящий из Диги-Ядра ЧерепБалучимона,
вселяет страх смерти во всех, кто к нему
прикасается, лишая их сил. Однако Титамон
использовал свою несгибаемую ментальный стойкость,
чтобы поглотить тёмный холод ЧерепБалучимона и
добавить его к своей собственной силе. Кроме
того, данные ЧерепБалучимона слились с мечом
Титамона Зандзинто, превращая его из
длинного меча в огромное двулезвийное
древковое оружие. Данные обиды, клубящийся из
Зандзинто, также были дальнейший укреплены чёрным
холодом Диги-Ядра ЧерепБалучимона, заставляя
любых врагов, поражённых им, страдать от
физических и ментальный ран, которые никогда не
заживают. ЧерепБалучимон (Титамон Верхом)
использует свой специальный приём «Сэндзин
Кишинзан», чтобы вращать своё Зандзинто в
форме древкового оружия вокруг и вокруг,
измельчая Диги-Ядра своих врагов в мельчайшие
частицы."
"3","machine_phrase","данный/данные","данные","digitter","patch_text01","text/digitter_message.mbe/000_Sheet1.csv","24","main_020_160_011","","We'll have the analysis department examine the data.
Continue your investigation.","Мы передадим данные в аналитический отдел. Продолжай
расследование."
"3","machine_phrase","данный/данные","данных","digitter","patch_text01","text/digitter_message.mbe/000_Sheet1.csv","26","main_050_020_011","","I've sent the coordinates to your map. It's essential we confirm
the accuracy of the location data system, so I appreciate your
cooperation.","Я отправил координаты на твою карту. Нам необходимо подтвердить
точность системы данных о местоположении, так что я ценю твоё
сотрудничество."
"3","machine_phrase","данный/данные","данные","digitter","patch_text01","text/digitter_message.mbe/000_Sheet1.csv","43","main_060_090_030","","The Shinjuku underground is a den of hostile Digimon, yet
the one you're tracking is behaving differently. Maybe we
can get some valid data.","Подземка Синдзюку - это логово враждебных Дигимонов, но тот, за
которым ты следишь, ведёт себя иначе. Может, мы получим
достоверные данные."
"3","machine_phrase","данный/данные","данных","digitter","patch_text01","text/digitter_message.mbe/000_Sheet1.csv","61","main_080_060_011","","The ADAMAS database is certainly getting some fresh updates
now!","База данных АДАМАС определённо получает свежие обновления
сейчас!"
"3","machine_phrase","довольно/действительно/различные перегруз","довольно","digitter","patch_text01","text/digitter_message.mbe/000_Sheet1.csv","68","main_090_080_010","","Were you watching TV just now?! What the heck was that?
There was something pretty freaky in that broadcast for a
second...!","Ты сейчас смотрел телевизор?! Что это вообще было? На секунду в
этой трансляции появилось что-то довольно жуткое...!"
"3","machine_phrase","довольно/действительно/различные перегруз","довольно","digitter","patch_text01","text/digitter_message.mbe/000_Sheet1.csv","84","main_150_010_011","","And I see the conflict between the Digimon there has grown
pretty severe. Could it be similar to the situation eight
years down the road?","И я вижу, конфликт между тамошними Дигимонами стал довольно
серьёзным. Может, это похоже на ситуацию восьмилетней давности?"
"3","machine_phrase","довольно/действительно/различные перегруз","довольно","digitter","patch_text01","text/digitter_message.mbe/000_Sheet1.csv","89","main_180_010_010","","From what I've heard, Inori Misono and her father had family
members taken from them by an anomaly. That must've been
pretty rough.","Из того, что я слышал, Инори Мисоно и её отец потеряли членов
семьи из-за аномалии. Должно быть, это было довольно тяжело."
"3","machine_phrase","данный/данные","данных","digitter","patch_text01","text/digitter_message.mbe/000_Sheet1.csv","103","main_210_020_060","","Data readings in the surrounding area are changing
significantly. Could it be Digimon? Something must be up.","Показания данных в окружающей области значительно меняются.
Может, это Дигимоны? Что-то должно произойти."
"3","machine_phrase","данный/данные","данные","digitter","patch_text01","text/digitter_message.mbe/000_Sheet1.csv","118","main_210_020_140","","I'm analyzing the data you're sending over.","Я анализирую данные, которые ты присылаешь."
"3","machine_phrase","данный/данные","данные","digitter","patch_text01","text/digitter_message.mbe/000_Sheet1.csv","119","main_210_020_141","","Some of the data is showing anomalous values... as if space-
time were being disturbed.","Некоторые данные показывают аномальные значения... как будто
пространство-время нарушено."
"3","machine_phrase","данный/данные","данные","digitter","patch_text01","text/digitter_message.mbe/000_Sheet1.csv","152","main_280_010_011","","I'll need more data to be sure, though.","Мне понадобятся дополнительные данные, чтобы быть уверенным."
"3","machine_phrase","данный/данные","данных","digitter","patch_text01","text/digitter_message.mbe/000_Sheet1.csv","160","main_290_030_010","","Something seems wrong. Based on previous data, I've decided
to set your objective as the village. You should head over there.","Что-то кажется неправильным. На основе предыдущих данных я решил
установить твоей целью деревню. Тебе следует отправиться туда."
"3","machine_phrase","данный/данные","данные","digitter","patch_text01","text/digitter_message.mbe/000_Sheet1.csv","161","main_290_040_010","","I'm afraid the data we're being sent from there doesn't look
encouraging, either... Can you find some way to proceed?","Боюсь, данные, которые нам присылают оттуда, тоже не выглядят
обнадёживающими... Можешь найти какой-нибудь способ
продвинуться?"
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","digitter","patch_text01","text/digitter_message.mbe/000_Sheet1.csv","216","main_400_000_030","","I know Kuga used to work under me and all, but he's truly
pathetic. His ambition robbed him of all self-respect as a
scientist...","Я знаю, что Куга раньше работал под моим началом, но он
действительно жалок. Его амбиции лишили его всего самоуважения
как учёного..."
"3","machine_phrase","присутствие/наличие","Наличие","digitter","patch_text01","text/digitter_message.mbe/000_Sheet1.csv","246","sub_030_029_1","","Having a band would make the party more lively. I need your
help. I'll be waiting for you in Gear Forest Village.

View Mission Details {decision}","Наличие группы сделало бы вечеринку более оживлённой. Мне нужна
твоя помощь. Я буду ждать тебя в Деревне Зубчатого Леса.
Просмотреть детали миссии {decision}"
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","digitter","patch_text01","text/digitter_message.mbe/000_Sheet1.csv","266","sub_070_055_1","","Hmm... Can love really change a person, I wonder...?
Hey, can you come and talk for a bit? I'll be at my place
in downtown Central Town.
View Mission Details {decision}","Хм... Неужели любовь действительно может изменить человека, интересно...?
Эй, не мог бы ты прийти и немного поговорить? Я буду у себя дома в
центре Центрального города. Просмотреть детали миссии {decision}"
"3","machine_phrase","довольно/действительно/различные перегруз","довольно","digitter","patch_text01","text/digitter_message.mbe/000_Sheet1.csv","307","sub_110_104_2","","Like Dr. Simmons said, it's quite interesting.","Как сказал доктор Симмонс, это довольно интересно."
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","digitter","patch_text01","text/digitter_message.mbe/000_Sheet1.csv","311","sub_110_109_1","","I was just relaxing in the Shaded Woods, and then this really
strong-looking guy showed up!

View Mission Details {decision}","Я просто отдыхал в Тенистом Лесу, и тут появился этот
действительно сильный парень!
Просмотреть детали миссии {decision}"
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","digitter","patch_text01","text/digitter_message.mbe/000_Sheet1.csv","382","sub_seekhiroko_080_010","","In my dream, I visited this world where it was FREEZING!
Nothing but ice and snow as far as the eye could see.
Oh, but I did get to play with penguins and snowmen!","В моём сне я побывал в этом мире, где было МОРОЗНО! Ничего,
кроме льда и снега, насколько хватало глаз. О, но я
действительно играл с пингвинами и снеговиками!"
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","digitter","patch_text01","text/digitter_message.mbe/000_Sheet1.csv","392","sub_seekhiroko_130_010","","I visited this sparkly room in a dream. There was what I think
was a chair way up high with a really big face on it. Sorry. I
know that's hard to imagine!","Я побывал в этой сверкающей комнате во сне. Там было то, что,
как мне кажется, было стулом, очень высоким, с действительно
большим лицом на нём. Извини. Я знаю, это трудно представить!"
"3","machine_phrase","данный/данные","данных","digitter","patch_text01","text/digitter_message.mbe/000_Sheet1.csv","441","sub_clear_010_010","","All side missions have been completed for now.
Your contributions will be used for ADAMAS's data analysis.","Пока выполнены все побочные миссии. Ваш вклад будет
использован для анализа данных ADAMAS."
"3","machine_phrase","данный/данные","данных","digitter","patch_text01","text/digitter_message.mbe/000_Sheet1.csv","443","sub_clear_010_030","","All side missions have been completed for now.
The ADAMAS database will be continually updated.","Пока завершены все побочные миссии. База данных
ADAMAS продолжает обновляться."
"3","machine_phrase","довольно/действительно/различные перегруз","довольно","digitter","patch_text01","text/digitter_message.mbe/000_Sheet1.csv","463","field_06_190_40","","Enormous Digimon detected just ahead! It must be quite
strong. Keep your wits about you!","Прямо впереди обнаружен огромный Дигимон! Он, должно быть,
довольно сильный. Держись!"
"3","machine_phrase","довольно/действительно/различные перегруз","довольно","digitter","patch_text01","text/digitter_message.mbe/000_Sheet1.csv","481","arena_010_150","","Your next bout's been finalized. Apparently, they're coworkers
who have a score to settle with you, and they sound pretty
steamed.","Следующий бой завершён. Очевидно, это коллеги, которым нужно
свести с тобой счёты, и они кажутся довольно раздражёнными."
"3","machine_phrase","довольно/действительно/различные перегруз","Довольно","digitter","patch_text01","text/digitter_message.mbe/000_Sheet1.csv","500","hazama_00_030_4","","I've had nothing but time on my hands, so I created some
games. Pretty impressive, if I do say so myself.","У меня не было ничего, кроме свободного времени, поэтому я
создал несколько игр. Довольно впечатляюще, если я сам так
скажу."
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","digitter","patch_text01","text/digitter_message.mbe/000_Sheet1.csv","510","hazama_00_100_1","","I don't believe it! You really gave it all you had, and completed
your first series. Congrats!","Я не могу в это поверить! Ты действительно выложился по полной и
завершил свою первую серию. Поздравляю!"
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","digitter","patch_text01","text/digitter_message.mbe/000_Sheet1.csv","513","hazama_00_110_1","","Whoa... Did you really just complete series two? You're
something else! I salute you.","Ого... Ты действительно только что закончил вторую серию? Ты
нечто особенное! Я приветствую тебя."
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","digitter","patch_text01","text/digitter_message.mbe/000_Sheet1.csv","517","hazama_00_130_1","","Look at you, beating four of my series! You and your Digimon
must have a really tight bond.","Посмотри-ка, тебе удалось победить четверых из моей серии! У тебя с
твоим Дигимоном, должно быть, действительно тесная связь."
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","digitter","patch_text01","text/digitter_message.mbe/000_Sheet1.csv","520","hazama_00_140_2","","","Хотя я действительно хотел бы, чтобы мы могли поговорить с глазу
на глаз, совсем недавно открылись врата обратно в мой родной
мир."
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","digitter","patch_text01","text/digitter_message.mbe/000_Sheet1.csv","525","hazama_00_140_7","","","Я не уверен, что я действительно могу сделать, но я всё равно
собираюсь попробовать. Вот почему я доверил тебе мой тщательно
выращенный Дигимон."
"3","machine_phrase","данный/данные","данных","digitter","patch_text01","text/digitter_message.mbe/000_Sheet1.csv","537","hazama_99_040_3","","Seems like Digimon grow and develop by rewriting their own
programming as they consume various kinds of data.","Похоже, что Дигимоны растут и развиваются, переписывая свои
собственные программы по мере того, как они потребляют различные
виды данных."
"3","machine_phrase","довольно/действительно/различные перегруз","различные","digitter","patch_text01","text/digitter_message.mbe/000_Sheet1.csv","537","hazama_99_040_3","","Seems like Digimon grow and develop by rewriting their own
programming as they consume various kinds of data.","Похоже, что Дигимоны растут и развиваются, переписывая свои
собственные программы по мере того, как они потребляют различные
виды данных."
"3","machine_phrase","довольно/действительно/различные перегруз","довольно","digitter","patch_text01","text/digitter_message.mbe/000_Sheet1.csv","540","hazama_99_050_3","","It seems pretty dangerous out there... so maybe I'll prepare a
little more before I try venturing out.","Снаружи это кажется довольно опасным... так что, может быть, я
ещё немного подготовлюсь, прежде чем рискну выйти."
"3","machine_phrase","является/являются","является","digitter","patch_text01","text/digitter_message.mbe/000_Sheet1.csv","575","hazama_99_200_1","","I hear the Digital World is home to a group of Digimon known
as ""the Seven Great Demon Lords""...","Я слышал, что Цифровой мир является домом для группы Дигимонов,
известных как ""Семь Великих Повелителей Демонов""..."
"3","machine_phrase","данный/данные","Данные","text","patch_text01","text/field_name.mbe/000_Sheet1.csv","226","40001","","Location Data Undefined","Данные о местоположении Не Определены"
"3","machine_phrase","данный/данные","Данные","text","patch_text01","text/field_name.mbe/000_Sheet1.csv","227","40002","","Location Data Undefined","Данные о местоположении Не Определены"
"3","machine_phrase","довольно/действительно/различные перегруз","Довольно","text","patch_text01","text/item_explanation.mbe/000_Sheet1.csv","191","769","","A somewhat uncommon aquatic plant. Rumor has it that finding
this plant may bring good luck with love.","Довольно редкое водное растение. Говорят, его находка приносит удачу в любви."
"3","machine_phrase","довольно/действительно/различные перегруз","Довольно","text","patch_text01","text/item_explanation.mbe/000_Sheet1.csv","192","770","","A somewhat uncommon aquatic plant. Rumor has it that finding
this plant may bring good luck with money.","Довольно редкое водное растение. Говорят, его находка приносит удачу с деньгами."
"3","machine_phrase","данный/данные","данных","text","patch_text01","text/item_explanation.mbe/000_Sheet1.csv","215","793","","A storage device containing a recovery supervisor ID.","Устройство хранения данных, содержащее идентификатор супервизора восстановления."
"3","machine_phrase","данный/данные","Данные","text","patch_text01","text/item_explanation.mbe/000_Sheet1.csv","273","916","","Data of the holy sword possessed by Imperialdramon PM.","Данные священного меча, которым владеет Империалдрамон ПМ."
"3","machine_phrase","данный/данные","данных","text","patch_text01","text/item_explanation.mbe/000_Sheet1.csv","411","1138","","","Уменьшает ущерб, наносимый типом данных / оборудованием"
"3","machine_phrase","данный/данные","данных","text","patch_text01","text/item_name.mbe/000_Sheet1.csv","132","301","","Gravel Dataset","Набор данных: гравий"
"3","machine_phrase","данный/данные","Данные","text","patch_text01","text/item_name.mbe/000_Sheet1.csv","142","332","","Fluid Animation Data","Данные анимации жидкости"
"3","machine_phrase","данный/данные","данных","text","patch_text01","text/item_name.mbe/000_Sheet1.csv","210","723","","Crimson Dragon Data Fragment","Фрагмент данных Багрового дракона"
"3","machine_phrase","данный/данные","данных","text","patch_text01","text/item_name.mbe/000_Sheet1.csv","211","724","","Emerald Arbor Data Fragment","Фрагмент данных Изумрудной рощи"
"3","machine_phrase","данный/данные","данных","text","patch_text01","text/item_name.mbe/000_Sheet1.csv","212","725","","Blue Steel Data Fragment","Фрагмент данных Синей стали"
"3","machine_phrase","данный/данные","данных","text","patch_text01","text/item_name.mbe/000_Sheet1.csv","213","726","","Holy Light Data Fragment","Фрагмент данных Святого света"
"3","machine_phrase","данный/данные","Данные","text","patch_text01","text/item_pack_name.mbe/000_Sheet1.csv","8","99991","","Pack Name Placeholder Data 1","Название пакета Данные-заполнители 1"
"3","machine_phrase","данный/данные","Данные","text","patch_text01","text/item_pack_name.mbe/000_Sheet1.csv","9","99992","","Pack Name Placeholder Data 2","Название пакета Данные-заполнители 2"
"3","machine_phrase","данный/данные","данных","text","patch_text01","text/item_ruby.mbe/000_Sheet1.csv","104","301","","Gravel Dataset","Набор данных: гравий"
"3","machine_phrase","данный/данные","Данные","text","patch_text01","text/item_ruby.mbe/000_Sheet1.csv","114","332","","Fluid Animation Data","Данные анимации жидкости"
"3","machine_phrase","данный/данные","данных","text","patch_text01","text/item_ruby.mbe/000_Sheet1.csv","137","723","","Crimson Dragon Data Fragment","Фрагмент данных Багрового дракона"
"3","machine_phrase","данный/данные","данных","text","patch_text01","text/item_ruby.mbe/000_Sheet1.csv","138","724","","Emerald Arbor Data Fragment","Фрагмент данных Изумрудной рощи"
"3","machine_phrase","данный/данные","данных","text","patch_text01","text/item_ruby.mbe/000_Sheet1.csv","139","725","","Blue Steel Data Fragment","Фрагмент данных Синей стали"
"3","machine_phrase","данный/данные","данных","text","patch_text01","text/item_ruby.mbe/000_Sheet1.csv","140","726","","Holy Light Data Fragment","Фрагмент данных Святого света"
"3","machine_phrase","данный/данные","данных","text","patch_text01","text/jogress_skill_name.mbe/000_Sheet1.csv","133","20621","","","Поглощение данных"
"3","machine_phrase","данный/данные","данных","text","patch_text01","text/jogress_skill_name.mbe/000_Sheet1.csv","608","26301","","","Дробилка данных"
"3","machine_phrase","присутствие/наличие","Присутствие","text","patch_text01","text/quest_outline.mbe/000_Sheet1.csv","16","29","","Having a band would make the party more lively.
I need your help. I'll be waiting for you in Gear Forest
village.","Присутствие группы сделало бы вечеринку более
оживленной. Мне нужна ваша помощь. Я буду ждать
вас в Деревне Шестерёнчатой Рощи."
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","text","patch_text01","text/quest_outline.mbe/000_Sheet1.csv","36","55","","Hmm... Can love really change a person, I wonder...?
Hey, can you come and talk for a bit? I'll be at my place
in downtown Central Town.","Хм... Интересно, может ли любовь действительно
изменить человека?.. Привет, ты можешь прийти и
немного поговорить? Я буду в центре Централ Тауна."
"3","machine_phrase","довольно/действительно/различные перегруз","довольно","text","patch_text01","text/quest_outline.mbe/000_Sheet1.csv","67","103","","I got a tip about something sus going on! Something
about phase electron lifeform sightings... The tip sounds
kinda sus, too. I'll give you the deets at the office!","Я получил подсказку о том, что кое-что происходит!
Что-то о наблюдениях фазово-электронных форм
жизни... Подсказка тоже звучит довольно убедительно.
Я сообщу вам подробности в офисе!"
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","text","patch_text01","text/quest_outline.mbe/000_Sheet1.csv","72","109","","I was just relaxing in the Shaded Woods, and then
this really strong-looking guy showed up!","Я просто отдыхала в Тенистом лесу, а потом появился
Этот действительно сильный на вид парень!"
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","text","patch_text01","text/quest_outline.mbe/000_Sheet1.csv","81","148","","There are a few Digimon that are really afraid of humans.
I'll go to your house in Central Town to tell you all about it.","Есть несколько дигимонов, которые действительно
боятся людей. Я поеду к тебе домой в Централ-Таун,
Чтобы рассказать тебе все об этом."
"3","machine_phrase","довольно/действительно/различные перегруз","довольно","text","patch_text01","text/quest_outline.mbe/000_Sheet1.csv","118","202","","Kuramon are running amok in the present-day Material
World. Use your abilities to take them out. They are
rather rabid, though, so do be careful.","Курамоны буйствуют в современном материальном мире.
Используй свои способности, чтобы уничтожить их.
Однако они довольно бешеные, так что будь осторожен."
"3","machine_phrase","данный/данные","Данные","text","patch_text01","text/skill_explanation.mbe/000_Sheet1.csv","56","21852","","[Target: 1 enemy] Performs {is28}{image(ui_icon_skill_010)} Dark physical attack
at power 70. If target is {is28}{image(ui_icon_type_020)} Data: Increased damage.
100% chance to apply {is28}{image(ui_icon_skill_010)} Dark Resistance Down.
Increased damage to targets with Angel Trait.","[Цель: 1 враг] Наносит физическую атаку {is28}{image(ui_icon_skill_010)} Тьма силой 70. Если цель — {is28}{image(ui_icon_type_020)} Данные: повышенный урон.
100% шанс снизить сопротивление {is28}{image(ui_icon_skill_010)} Тьме.
Повышенный урон по целям с особенностью «Ангел»."
"3","machine_phrase","данный/данные","данных","text","patch_text01","text/skill_name.mbe/000_Sheet1.csv","517","26301","","Data Crusher","Дробилка данных"
"3","machine_phrase","является/являются","является","tutorial/help","patch_text01","text/tutorial_explanation.mbe/000_Sheet1.csv","68","tutorial_exp_Encounter_01_001","","Make contact with a hostile Digimon, and you will enter battle.

While it can be harsh and unforgiving, the experience obtained in
battle is essential. From helping develop your partner Digimon, to
increasing Scan Rates for Digimon Conversion, battle is key to
overcoming the challenges that await you on your mission.

Actively engage in battles and grow strong, Agent.","Вступите в контакт с враждебным Дигимоном, и вы начнёте битву.

Хотя это может быть сурово и беспощадно, опыт, полученный в битве,
необходим. От помощи в развитии твоего Дигимона-партнёра до
увеличения Сканирования для Конвертации Дигимонов — битва
является ключом к преодолению вызовов, ожидающих тебя в миссии.

Активно вступайте в битвы и становитесь сильнее, Агент."
"3","machine_phrase","по мере их/его/её","по мере их","tutorial/help","patch_text01","text/tutorial_explanation.mbe/000_Sheet1.csv","81","tutorial_exp_DigimonRide_01_002","","Digimon that are capable of DigiRide will have a ride icon on the
Setup screen.
Try DigiRiding different Digimon as you collect them.","Дигимоны, способные к Дигирайду, будут иметь значок верховой
езды на экране «Настройка».
Попробуйте прокатиться на разных Дигимонах по мере их сбора."
"3","machine_phrase","относительно/касательно","относительно","tutorial/help","patch_text01","text/tutorial_explanation.mbe/000_Sheet1.csv","84","tutorial_exp_FieldAnalysis_01_001","","This mode lets your Digivice display various kinds of information
that cannot be seen with the naked eye alone.

{fc9- See which objects can be targeted with a DigiAttack.
- View details regarding a hostile Digimon (use {sub2}).
- Search for treasure chests and materials.}

While in Analyze Mode, you can perform
DigiAttacks on hostile Digimon and objects.","Этот режим позволяет вашему Дигивайсу отображать различную
информацию, которую нельзя увидеть невооружённым глазом.

{fc9- Видеть, какие объекты можно атаковать с помощью Дигиатаки.
- Просматривать детали относительно враждебного Дигимона
(используйте {sub2}).
- Искать сундуки с сокровищами и материалы.}

Находясь в Режиме Анализа, вы можете выполнять Дигиатаки
по враждебным Дигимонам и объектам."
"3","machine_phrase","является/являются","являются","tutorial/help","patch_text01","text/tutorial_explanation.mbe/000_Sheet1.csv","181","tutorial_exp_WorldView_003_001","","Digimon are mysterious beings with a strong correlation to areas
where anomalous phenomena have been sighted. Although
ADAMAS has been investigating these beings for many years,
we still know very little. Until recently, we could only describe
them as what people call ""phantoms."" Lately, however, the
organization has bolstered its research efforts in response to a
sudden increase in Digimon sightings over the years. Digimon
were found to be ""electronic lifeforms,"" with characteristics of
both organic matter and electric signals. It's believed that they're
the source of the anomalous phenomena.","Дигимоны — это загадочные существа с сильной корреляцией с
областями, где наблюдались аномальные явления. Хотя АДАМАС
исследует этих существ много лет, мы всё ещё знаем о них очень
мало. До недавнего времени мы могли описывать их только как то,
что люди называют «фантомами». Однако в последнее время
организация усилила свои исследовательские усилия в ответ на
внезапное увеличение числа наблюдений Дигимонов за последние
годы. Было обнаружено, что Дигимоны являются
«электронными формами жизни», обладающими характеристиками
как органической материи, так и электрических сигналов. Считается,
что они являются источником аномальных явлений."
"3","machine_phrase","является/являются","являются","tutorial/help","patch_text01","text/tutorial_explanation.mbe/000_Sheet1.csv","182","tutorial_exp_WorldView_004_001","","This special device was developed by ADAMAS and contains a
unique ""summoning program"" that utilizes a Digimon's electronic
data. These devices are given to agents and allow them to convert
the aspect of Digimon that corresponds to genes into electronic
data made up of ones and zeros. And even though Digimon are
organic lifeforms as well, they can also be ""copied"" because of this
data if certain conditions are met.","Это специальное устройство было разработано АДАМАС и содержит
уникальную «программу призыва», которая использует электронные
данные Дигимона. Эти устройства выдаются агентам и позволяют им
конвертировать аспект Дигимона, соответствующий генам, в
электронные данные, состоящие из единиц и нулей. И даже хотя
Дигимоны также являются органическими формами жизни, они также
могут быть «скопированы» из-за этих данных, если соблюдены
определённые условия."
"3","machine_phrase","является/являются","является","tutorial/help","patch_text01","text/tutorial_explanation.mbe/000_Sheet1.csv","191","tutorial_exp_ActionOrder_01_001","","Turn Order during battle is determined by each Digimon's SPD stat.
Turn Order is recalculated when SPD changes for any Digimon.

{fc9Using skills and items to alter the SPD of your allies and enemies in
order to manipulate the Turn Order is a key battle strategy.}","Порядок Хода во время битвы определяется статом СКР каждого
Дигимона.
Порядок Хода пересчитывается, когда СКР меняется для любого
Дигимона.

{fc9Использование навыков и предметов для изменения СКР ваших
союзников и врагов с целью манипулирования Порядком Хода
является ключевой боевой стратегией.}"
"3","machine_phrase","является/являются","является","tutorial/help","patch_text01","text/tutorial_explanation.mbe/000_Sheet1.csv","193","tutorial_exp_SpecialSkills_01_001","","These are a Digimon's unique set of skills, capable of dealing large
amounts of damage or triggering certain effects.

Some Digimon even have a Special Skill that lets them initiate a
Mode Change.

Getting a grasp on these Special Skills is key to unlocking each
Digimon's potential in battle.","Это уникальный набор навыков Дигимона, способный наносить
большой урон или вызывать определённые эффекты.

Некоторые Дигимоны даже имеют Особый Навык, который позволяет
им инициировать Смену Режима.

Понимание этих Особых Навыков является ключом к раскрытию
потенциала каждого Дигимона в битве."
"3","machine_phrase","довольно/действительно/различные перегруз","различные","text","patch_text01","text/worldmap_group_explanation.mbe/000_Sheet1.csv","2","1","","One of Japan's top shopping districts. Various
shops and restaurants can be found in its many
buildings.","Один из лучших торговых районов Японии. В его многочисленных зданиях расположены различные магазины и рестораны."
"3","machine_phrase","довольно/действительно/различные перегруз","различных","text","patch_text01","text/worldmap_group_explanation.mbe/000_Sheet1.csv","3","2","","Japan's electronics retailer hotspot and source
of various sub-cultures. It is a world-famous
tourist destination.","Горячая точка японского ритейлера электроники и источник различных субкультур. Это всемирно известное туристическое направление."
"3","machine_phrase","довольно/действительно/различные перегруз","довольно","text","patch_text01","text/worldmap_group_explanation.mbe/000_Sheet1.csv","5","4","","A shopping district not far from Shinjuku
Station. Despite retaining its traditional
atmosphere, it is quite the bustling area.","Торговый район недалеко от станции Синдзюку. Несмотря на сохранение традиционной атмосферы, это довольно оживленный район."
