severity,category,package,file,row_id,line,speaker,detail,current_translation,source_game_text01
2,latin_mixed,patch_text01,text/digitter_message.mbe/000_Sheet1.csv,main_290_020_011,158,,XD,"Безопасность и душевное спокойствие за 100 иен за поездку!
Спасибо, что пользуетесь компанией Палмон Райд XD","Safety and peace of mind at 100 YEN a ride!
Thanks for using Palmon Ride Company XD"
2,latin_mixed,patch_text01,text/digitter_message.mbe/000_Sheet1.csv,main_290_020_020,159,,XD,"Безопасность и душевное спокойствие за 100 иен за поездку!
Спасибо, что пользуетесь компанией Палмон Райд XD","Safety and peace of mind at 100 YEN a ride!
Thanks for using Palmon Ride Company XD"
2,latin_mixed,patch_text01,text/digitter_message.mbe/000_Sheet1.csv,main_300_000_011,168,,XD,"Безопасность и душевное спокойствие за 100 иен за поездку!
Спасибо, что пользуетесь компанией Палмон Райд XD","Safety and peace of mind at 100 YEN a ride!
Thanks for using Palmon Ride Company XD"
2,latin_mixed,patch_text01,text/digitter_message.mbe/000_Sheet1.csv,main_300_000_020,169,,XD,"Безопасность и душевное спокойствие за 100 иен за поездку!
Спасибо, что пользуетесь компанией Палмон Райд XD","Safety and peace of mind at 100 YEN a ride!
Thanks for using Palmon Ride Company XD"
2,latin_mixed,patch_text01,text/digitter_message.mbe/000_Sheet1.csv,sub_010_158_1,333,,TBD,(TBD) sub_010_158_1 Стартовый Дигиттер,
2,latin_mixed,patch_text01,text/digitter_message.mbe/000_Sheet1.csv,sub_100_087_1,290,,VIP-,"Я знаю, что они не привыкли к этому миру, но чтобы нам
понадобилась помощь людей... Ну да ладно. Приходи
в VIP-комнату театра.
Просмотреть детали миссии {decision}","I know they're not used to this world, but to think we'd need
the help of humans... Ah, well. Please come to the theater
VIP room.
View Mission Details {decision}"
2,latin_mixed,patch_text01,text/digitter_message.mbe/000_Sheet1.csv,sub_100_088_1,292,,VIP-,"Загляни в VIP-комнату. Мне нужно попросить тебя
об одолжении. Для тебя это тоже будет выгодно.
Просмотреть детали миссии {decision}","Can you stop by the VIP room? I need to ask you a favor. It
shouldn't be a bad deal for you, either.

View Mission Details {decision}"
2,latin_mixed,patch_text01,text/digitter_message.mbe/000_Sheet1.csv,sub_100_178_1,359,,VIP-,"Трое ведущих хотят передать тебе кое-что. Пожалуйста,
приходи в VIP-комнату Промежуточного Театра.
Просмотреть детали миссии {decision}","The three hosts have something they'd like to convey to you.
Please come to the VIP room of the In-Between Theater.

View Mission Details {decision}"
2,latin_mixed,patch_text01,text/info_message.mbe/000_Sheet1.csv,1015,14,,"PlayStation, Store","Не удалось загрузить дополнительный контент.
Попробуйте ещё раз загрузить его из PlayStation®Store.","Unable to load add-on content.
Please try downloading the content from PlayStation®Store again."
2,latin_mixed,patch_text01,text/info_message.mbe/000_Sheet1.csv,9001,175,,Esc,"Нажмите кнопку для назначения выбранному действию.
Чтобы отменить и вернуться назад, нажмите Esc.","Press the button you want to assign to the selected action.
Cancel and return to the previous screen using the Esc key."
2,latin_mixed,patch_text01,text/info_message.mbe/000_Sheet1.csv,info_message_demo_03,302,,"Digimon, Story, Stranger, Time","Этот режим перенесёт вас в Центральный город —
сердце Цифрового мира Илиады.

Он откроется после завершения демоверсии
Digimon Story: Time Stranger.","This mode lets you experience an adventure in Central Town,
located at the heart of the Digital World of Iliad.

This mode is available once you have completed the
Digimon Story: The Time Stranger Demo."
2,latin_mixed,patch_text01,text/info_message.mbe/000_Sheet1.csv,info_message_dlc_18,293,,"Digimon, Story, Stranger, Time","Бонусный набор за предзаказ Digimon Story Time Stranger:
{fc9костюм «Форма определённой школы»} теперь доступен.

Переодеться в этот костюм можно через меню
Агент > Костюмы на вашем Дигивайсе.","Digimon Story Time Stranger Pre-Order Bonus Pack
{fc9Costume ""Uniform of a Certain School""} is now available.

You can change into this costume by navigating to
Agent > Costumes on your Digivice."
2,latin_mixed,patch_text01,text/info_message.mbe/000_Sheet1.csv,info_message_dlc_19,294,,"Digimon, Story, Stranger, Time","Бонусный набор за предзаказ Digimon Story Time Stranger:
{fc9набор предметов для приключений} теперь доступен.

Получить эти предметы можно через меню
Предметы > Наборы предметов на вашем Дигивайсе.","Digimon Story Time Stranger Pre-Order Bonus Pack
{fc9Adventure Item Set} is now available.

You can obtain these items by navigating to
Item > Item Packs on your Digivice."
2,latin_mixed,patch_text01,text/item_explanation.mbe/000_Sheet1.csv,825,247,,"Adventure, Digimon","Костюм. Наряд, вдохновлённый Digimon Adventure.","Costume.
An outfit taking inspiration from Digimon Adventure."
2,latin_mixed,patch_text01,text/item_explanation.mbe/000_Sheet1.csv,835,257,,"BEATBREAK, DIGIMON",Костюм. Наряд с футболкой DIGIMON BEATBREAK.,"Costume.
An outfit with a T-shirt sporting a graphic print."
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,1002,317,,II,Модуль ОЗ II,HP Attachment II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,1003,318,,III,Модуль ОЗ III,HP Attachment III
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,1005,320,,II,Модуль ОС II,SP Attachment II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,1006,321,,III,Модуль ОС III,SP Attachment III
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,1008,323,,II,Модуль АТК II,ATK Attachment II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,1009,324,,III,Модуль АТК III,ATK Attachment III
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,1011,326,,II,Модуль ЗАЩ II,DEF Attachment II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,1012,327,,III,Модуль ЗАЩ III,DEF Attachment III
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,1014,329,,II,Модуль ИНТ II,INT Attachment II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,1015,330,,III,Модуль ИНТ III,INT Attachment III
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,1017,332,,II,Модуль ДУХ II,SPI Attachment II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,1018,333,,III,Модуль ДУХ III,SPI Attachment III
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,1020,335,,II,Модуль СКР II,SPD Attachment II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,1021,336,,III,Модуль СКР III,SPD Attachment III
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,1023,338,,II,Модуль МЕТ II,ACU Attachment II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,1025,340,,II,Модуль УКЛ II,EVA Attachment II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,1027,342,,II,Модуль КРТ II,CRT Attachment II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,1029,344,,II,Модуль энергии II,Energy Attachment II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,1031,346,,II,Модуль физической силы II,Physical Attachment II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,1033,348,,II,Модуль разрушения II,Destruction Attachment II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,1035,350,,II,Модуль души II,Soul Attachment II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,1037,352,,II,Модуль бодрости II,Vigor Attachment II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,1039,354,,II,Модуль пера II,Feather Attachment II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,1041,356,,II,Модуль смертоносности II,Deadly Attachment II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,1043,358,,II,Модуль проклятия II,Curse Attachment II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,1045,360,,II,Модуль атаки II,Attacker Attachment II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,1047,362,,II,Модуль защиты II,Guarder Attachment II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,11,12,,II,Спрей ОС II,SP Spray II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,1171,475,,II,Стена отравления II,Poison Wall II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,1172,476,,II,Стена смятения II,Panic Wall II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,1173,477,,II,Стена паралича II,Paralysis Wall II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,1174,478,,II,Стена сна II,Sleep Wall II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,12,13,,III,Спрей ОС III,SP Spray III
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,14,15,,DX,Медицинский спрей DX,Medical Spray DX
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,2,3,,II,Капсула ОЗ II,HP Capsule II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,25,26,,DX,Мульти-восстановление DX,Multi-Recovery DX
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,27,28,,DX,Капсула возрождения DX,Revival Capsule DX
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,3,4,,III,Капсула ОЗ III,HP Capsule III
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,41,42,,II,Очко мужества II,Courage Point II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,42,43,,III,Очко мужества III,Courage Point III
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,43,44,,IV,Очко мужества IV,Courage Point IV
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,46,47,,DX,Дружба DX,Friendship DX
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,5,6,,II,Спрей ОЗ II,HP Spray II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,6,7,,III,Спрей ОЗ III,HP Spray III
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,60,61,,DX,Ускоритель пробуждения таланта DX,Talent Awakening Booster DX
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,62,63,,II,Чип усиления ОЗ II,HP Augment Chip II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,63,64,,III,Чип усиления ОЗ III,HP Augment Chip III
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,65,66,,II,Чип усиления ОС II,SP Augment Chip II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,66,67,,III,Чип усиления ОС III,SP Augment Chip III
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,68,69,,II,Чип усиления АТК II,ATK Augment Chip II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,69,70,,III,Чип усиления АТК III,ATK Augment Chip III
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,71,72,,II,Чип усиления ЗАЩ II,DEF Augment Chip II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,72,73,,III,Чип усиления ЗАЩ III,DEF Augment Chip III
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,74,75,,II,Чип усиления ИНТ II,INT Augment Chip II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,75,76,,III,Чип усиления ИНТ III,INT Augment Chip III
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,77,78,,II,Чип усиления ДУХ II,SPI Augment Chip II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,78,79,,III,Чип усиления ДУХ III,SPI Augment Chip III
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,8,9,,II,Капсула ОС II,SP Capsule II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,80,81,,II,Чип усиления СКР II,SPD Augment Chip II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,81,82,,III,Чип усиления СКР III,SPD Augment Chip III
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,828,292,,TEKKEN,Футболка TEKKEN 8,TEKKEN 8 T-Shirt
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,829,293,,TEKKEN,Футболка TEKKEN 8 (Лили),TEKKEN 8 T-Shirt (Lili)
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,830,294,,PAC-MAN,Футболка к 45-летию PAC-MAN,PAC-MAN 45th Anniversary T-Shirt
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,831,295,,"Taiko, Tatsujin, no",Футболка Taiko no Tatsujin,Taiko no Tatsujin T-Shirt
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,832,296,,"Arise, Hootle, Tales, of",Футболка Tales of Arise (Hootle),Tales of Arise T-Shirt (Hootle)
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,833,297,,"Idolmaster, The",Футболка The Idolmaster (Харука Амами),THE IDOLM＠STER T-Shirt (Haruka Amami)
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,835,299,,"BEATBREAK, DIGIMON",Футболка DIGIMON BEATBREAK,DIGIMON BEATBREAK T-Shirt
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,9,10,,III,Капсула ОС III,SP Capsule III
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,1002,244,,II,Модуль ОЗ II,HP Attachment II
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,1003,245,,III,Модуль ОЗ III,HP Attachment III
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,1005,247,,II,Модуль ОС II,SP Attachment II
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,1006,248,,III,Модуль ОС III,SP Attachment III
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,1008,250,,II,Модуль АТК II,ATK Attachment II
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,1009,251,,III,Модуль АТК III,ATK Attachment III
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,1011,253,,II,Модуль ЗАЩ II,DEF Attachment II
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,1012,254,,III,Модуль ЗАЩ III,DEF Attachment III
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,1014,256,,II,Модуль ИНТ II,INT Attachment II
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,1015,257,,III,Модуль ИНТ III,INT Attachment III
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,1017,259,,II,Модуль ДУХ II,SPI Attachment II
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,1018,260,,III,Модуль ДУХ III,SPI Attachment III
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,1020,262,,II,Модуль СКР II,SPD Attachment II
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,1021,263,,III,Модуль СКР III,SPD Attachment III
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,1023,265,,II,Модуль МЕТ II,ACU Attachment II
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,1025,267,,II,Модуль УКЛ II,EVA Attachment II
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,1027,269,,II,Модуль КРТ II,CRT Attachment II
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,1029,271,,II,Модуль энергии II,Energy Attachment II
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,1031,273,,II,Модуль физической силы II,Physical Attachment II
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,1033,275,,II,Модуль разрушения II,Destruction Attachment II
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,1035,277,,II,Модуль души II,Soul Attachment II
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,1037,279,,II,Модуль бодрости II,Vigor Attachment II
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,1039,281,,II,Модуль пера II,Feather Attachment II
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,1041,283,,II,Модуль смертоносности II,Deadly Attachment II
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,1043,285,,II,Модуль проклятия II,Curse Attachment II
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,1045,287,,II,Модуль атаки II,Attacker Attachment II
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,1047,289,,II,Модуль защиты II,Guarder Attachment II
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,11,12,,II,Спрей ОС II,SP Spray II
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,1171,339,,II,Стена отравления II,Poison Wall 2
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,1172,340,,II,Стена смятения II,Panic Wall 2
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,1173,341,,II,Стена паралича II,Paralysis Wall 2
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,1174,342,,II,Стена сна II,Sleep Wall 2
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,12,13,,III,Спрей ОС III,SP Spray III
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,14,15,,DX,Медицинский спрей DX,Medical Spray DX
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,2,3,,II,Капсула ОЗ II,HP Capsule II
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,25,26,,DX,Мульти-восстановление DX,Multi-Recovery DX
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,27,28,,DX,Капсула возрождения DX,Revival Capsule DX
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,3,4,,III,Капсула ОЗ III,HP Capsule III
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,41,42,,II,Очко мужества II,Courage Point II
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,42,43,,III,Очко мужества III,Courage Point III
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,43,44,,IV,Очко мужества IV,Courage Point IV
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,46,47,,DX,Дружба DX,Friendship DX
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,5,6,,II,Спрей ОЗ II,HP Spray II
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,6,7,,III,Спрей ОЗ III,HP Spray III
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,60,51,,DX,Ускоритель пробуждения таланта DX,Talent Awakening Booster DX
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,62,53,,II,Чип усиления ОЗ II,HP Augment Chip II
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,63,54,,III,Чип усиления ОЗ III,HP Augment Chip III
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,65,56,,II,Чип усиления ОС II,SP Augment Chip II
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,66,57,,III,Чип усиления ОС III,SP Augment Chip III
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,68,59,,II,Чип усиления АТК II,ATK Augment Chip II
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,69,60,,III,Чип усиления АТК III,ATK Augment Chip III
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,71,62,,II,Чип усиления ЗАЩ II,DEF Augment Chip II
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,72,63,,III,Чип усиления ЗАЩ III,DEF Augment Chip III
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,74,65,,II,Чип усиления ИНТ II,INT Augment Chip II
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,75,66,,III,Чип усиления ИНТ III,INT Augment Chip III
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,77,68,,II,Чип усиления ДУХ II,SPI Augment Chip II
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,78,69,,III,Чип усиления ДУХ III,SPI Augment Chip III
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,8,9,,II,Капсула ОС II,SP Capsule II
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,80,71,,II,Чип усиления СКР II,SPD Augment Chip II
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,81,72,,III,Чип усиления СКР III,SPD Augment Chip III
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,828,219,,Tekken,Футболка Tekken 8,Tekken 8 T-shirt
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,829,220,,Tekken,Футболка Tekken 8 (Лили),Tekken 8 T-shirt (Lili)
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,830,221,,PAC-MAN,Футболка к 45-летию PAC-MAN,PAC-MAN 45th Anniversary T-shirt
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,831,222,,"Taiko, Tatsujin, no",Футболка Taiko no Tatsujin,Taiko no Tatsujin T-shirt
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,832,223,,"Arise, Hootle, Tales, of",Футболка Tales of Arise (Hootle),Tales of Arise T-shirt (Hootle)
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,833,224,,"Idolmaster, The",Футболка The Idolmaster (Харука Амами),The Idolmaster T-shirt (Haruka Amami)
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,835,226,,"BEATBREAK, DIGIMON",Футболка DIGIMON BEATBREAK,DIGIMON BEATBREAK T-Shirt
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,9,10,,III,Капсула ОС III,SP Capsule III
2,latin_mixed,patch_text01,text/main_quest_step.mbe/000_Sheet1.csv,310064,209,,SDGP,"Победите Граплеомона, чемпиона SDGP.","Defeat GrapLeomon, the SDGP champion."
2,latin_mixed,patch_text01,text/main_quest_title.mbe/000_Sheet1.csv,370,40,,II,Закрыто на ремонт II,Absence Through Repair II
2,latin_mixed,patch_text01,text/personality_skill_explanation.mbe/000_Sheet1.csv,2,4,,CP,Немного повышает получаемую шкалу CP.,Slightly boosts CP gained.
2,latin_mixed,patch_text01,text/quest_outline.mbe/000_Sheet1.csv,88,55,,VIP-,"Загляни в VIP-зал. Мне нужно попросить тебя
об одолжении. Для тебя это тоже будет выгодно.","Can you stop by the VIP room? I need to ask you a
favor. It shouldn't be a bad deal for you, either."
2,latin_mixed,patch_text01,text/quest_step.mbe/000_Sheet1.csv,168020,360,,TBD,Продайте топаз (TBD) Кокувамону.,
2,latin_mixed,patch_text01,text/quest_step.mbe/000_Sheet1.csv,178010,385,,VIP-,Идите в VIP-зал.,Go to the VIP room.
2,latin_mixed,patch_text01,text/quest_title.mbe/000_Sheet1.csv,217,123,,XII,Тестовый матч Олимпоса XII,Olympos XII's Test Match
2,latin_mixed,patch_text01,text/quest_title.mbe/000_Sheet1.csv,963,145,,DM,Финальная битва: Империалдрамон DM,The Ultimate Battle: Imperialdramon DM
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,21812,245,,DX,Безумная карусель DX,Madness Merry-Go-Round DX
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,23971,388,,V-,Взрыв V-Новы,V-Nova Blast
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,28064,656,,A.D.V,Гранатомет A.D.V.,A.D.V. Grenade Launcher
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30012,684,,II,Облачный напалм II,Wolkenapalm II
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30013,685,,III,Облачный напалм III,Wolkenapalm III
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30022,687,,II,Вспышка пламени II,Burst Flame II
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30023,688,,III,Вспышка пламени III,Burst Flame III
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30032,690,,II,Магмопад II,Magma Fall II
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30033,691,,III,Магмопад III,Magma Fall III
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30035,693,,II,Пламенный всполох II,Ignition Flare II
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30036,694,,III,Пламенный всполох III,Ignition Flare III
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30042,696,,II,Водяное давление II,Aqua Pressure II
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30043,697,,III,Водяное давление III,Aqua Pressure III
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30052,699,,II,Гидропоток II,Hydro Water II
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30053,700,,III,Гидропоток III,Hydro Water III
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30062,702,,II,Океанская волна II,Ocean Wave II
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30063,703,,III,Океанская волна III,Ocean Wave III
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30065,705,,II,Приливный поток II,Tidal Stream II
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30066,706,,III,Приливный поток III,Tidal Stream III
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30072,708,,II,Серповидный лист II,Crescent Leaf II
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30073,709,,III,Серповидный лист III,Crescent Leaf III
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30082,711,,II,Удар шипами II,Thorn Strike II
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30083,712,,III,Удар шипами III,Thorn Strike III
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30092,714,,II,Рунический лес II,Rune Forest II
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30093,715,,III,Рунический лес III,Rune Forest III
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30095,717,,II,Игольчатое растение II,Needle Plant II
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30096,718,,III,Игольчатое растение III,Needle Plant III
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30102,720,,II,Ледяная кромка II,Icicle Edge II
2,latin_mixed,patch_text01,text/skill_name.mbe/000_Sheet1.csv,30103,721,,III,Ледяная кромка III,Icicle Edge III
